country_or_market,observed_market_region_codes,category,normalized_brand_candidate,raw_brand_variant_count,raw_brand_variants,raw_brand_variant_counts,total_product_count,example_product_names,mapping_reason,mapping_source,row_decisions,review_note
France,FRANCE,beverages,ozen,2,ozen; o zen,ozen=2; o zen=1,3,OZEN Drink pêche | Ozen Drink citron | Ozen drink,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,ozery bakery,2,ozery bakery; ozery bakery inc,ozery bakery=2; ozery bakery inc=1,3,"Snacking rounds fruit & grain snacks | Superseed Crunch Sweet & Salty | Snacking rounds, fruit & grain snacks",legal_suffix_removed=1,heuristic=1,,
United States,US_CANADA,snacks,pacific coast selections,2,pacific pacific coast selections; pacific coast selections,pacific pacific coast selections=2; pacific coast selections=1,3,"Peanut Butter & Jelly Flavored Milk Chocolate, Peanut Butter & Jelly | Kettle chips, original | Sriracha kettle chips",repeated_prefix_collapsed=2,heuristic=2,,
United States,US_CANADA,snacks,pacific northwest,2,pacific northwest; pacific pacific northwest,pacific northwest=2; pacific pacific northwest=1,3,"Kale chips, glacier peak greens | Kale Chips | Pacific northwest, kale chips, lava rock sriracha, fiery housemade organic sriracha",repeated_prefix_collapsed=1,heuristic=1,,
France,FRANCE|DACH,beverages,pastis 51 pernod ricard,2,pastis 51 pernod ricard; pastis 51 pernod pastis 51 pernod ricard,pastis 51 pernod ricard=2; pastis 51 pernod pastis 51 pernod ricard=1,3,"Pastis 51,Pernod Ricard | Pastis | Pernod Ricard,Pastis 51",repeated_prefix_collapsed=1,heuristic=1,,
United States,US_CANADA,snacks,patriot's choice,2,patriot's choice; patriots choice,patriot's choice=2; patriots choice=1,3,"Gummy Peach Rings | Chocolate Covered Raisins, Chocolate | Chocolate Covered Almonds, Chocolate",punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE,beverages,pays d'oc,2,pays d'oc; pays doc,pays d'oc=2; pays doc=1,3,Sauvignon | Vin rosé PAYS D'OC 3 litres | Rosé floral,punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE,cereals,post,2,post; post foods,post=2; post foods=1,3,Honey Bunches of Oats Honey Roasted | Céréales Sugar Crisp (format Familial) | Alphabits cereal,existing_confirmed_alias=1,brand_alias_mapping=1,,
United States,US_CANADA,snacks,president's choice,2,presidents choice; president's choice,presidents choice=2; president's choice=1,3,Kettle Cooked Jalapeno Potato Chips | Loads of sour cream & onion rippled potato chips | Digestive Biscuits - Plain,punctuation_spacing_variant=3,heuristic=3,,
United States,US_CANADA,beverages,prestige beverages,2,prestige beverages llc; prestige beverages,prestige beverages llc=2; prestige beverages=1,3,"Organic Fruit In Its Birthday Suit Juice | Fruit In Its Birthday Suit, Organic Honey Crisp Juice, Apple | Prestige Beverages Llc, Juice, Gravenstein Apple",legal_suffix_removed=3,heuristic=3,,
United States,US_CANADA,snacks,pretzel pete,2,pretzel pete; pretzel pete inc,pretzel pete=2; pretzel pete inc=1,3,"SMOKY GOUDA FLAVORED PRETZEL MEDLEY | Pretzels Pearls | Budz, Pretzel Balls, Cheddar Cheese",legal_suffix_removed=1,heuristic=1,,
United States,US_CANADA,cereals,price rite,2,price rite; pricerite,price rite=2; pricerite=1,3,"Old Fashioned Oats - Whole Grain | Price rite, cereal, raisin bran | Sweetened corn & oat cereal crispy crunch berry treats, sweetened corn & oat cereal",punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE,snacks,propos nature,2,propos nature; proposnature,propos nature=2; proposnature=1,3,Gommes Propolis Verte Bio | Gommes Propolis Verte | Gommes Propolis verte Bio - Miel orange,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,dairies,punk rawk labs,2,punk rawk labs inc; punk rawk labs,punk rawk labs inc=2; punk rawk labs=1,3,"Punk rawk labs, nacho nutmilk cheese | Punk Rawk Labs, Dairy Free Original Nutmilk Cheese | Punk Rawk Labs, Herb Nutmilk Cheese, Cashew",legal_suffix_removed=2,heuristic=2,,
United States,US_CANADA,beverages,puregranate,2,puregranate inc; puregranate,puregranate inc=2; puregranate=1,3,"Pure Fruit Juice | Pure Granata, 100% Pure Juice, Pomegranate | Pure Granate, Juice, Pomegranate",legal_suffix_removed=2,heuristic=2,,
United States,US_CANADA,beverages,purity,2,purity; purity organic,purity=2; purity organic=1,3,"Juice drink | Purity organic, fruit blend, green lemonade | Green Tea",product_line_suffix_removed=1,heuristic=1,,
United States,US_CANADA,snacks,r.m. palmer,2,r.m. palmer company; r.m. palmer,r.m. palmer company=2; r.m. palmer=1,3,"Milk chocolate candy | The Legend Of The Candy Cane, Milk Chocolate Flavored Candy | Lil' Pete Solid Milk Chocolate",legal_suffix_removed=2,heuristic=2,,
United States,US_CANADA,dairies,rebbl,2,rebbl; rebbl inc,rebbl=2; rebbl inc=1,3,"Cold brew latte protein shake | Vanilla Protein Shake | Organic Turmeric Golden-Milk, Super Herb Elixir",legal_suffix_removed=1,heuristic=1,,
United States,US_CANADA,snacks,red vines,2,red vines; redvines,red vines=2; redvines=1,3,"Original Red Twist | Original Red, Black Licorice | Redvines, candy twists, cherry",punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE|DACH,snacks,reese's,2,reeses; reese's,reeses=2; reese's=1,3,Nut Bar | Peanut Butter Cups - Minis - Unwrapped,punctuation_spacing_variant=4,heuristic=4,,
Australia,FRANCE,beverages,remedy kombucha,2,remedy remedy kombucha; remedy kombucha,remedy remedy kombucha=2; remedy kombucha=1,3,Kombucha - Lemon Lime and Mint | Organic kombucha ginger lemon | Organic Kombucha - Raspberry Lemonade,repeated_prefix_collapsed=2,heuristic=2,,
France,FRANCE|DACH,beverages,rewe,2,rewe; rewe bio,rewe=2; rewe bio=1,3,Rewe bio roter traubensaft | Rotwein lieblich | Karottensaft,product_line_suffix_removed=3,heuristic=3,,
France,FRANCE|DACH,cereals,rewe,2,rewe; rewe bio,rewe=2; rewe bio=1,3,Ja! Mini Zimtos | Avena Trauben nuss müsli | Hafer Crunchy - (Müsli),product_line_suffix_removed=3,heuristic=3,,
United States,US_CANADA,snacks,rich's,2,richs; rich's,richs=2; rich's=1,3,"Sugar Cookie | Yellow Cake Square With Chocolate Icing, Chocolate | Rich's, chocolate cake, chocolate whipped icing",punctuation_spacing_variant=2,heuristic=2,,
United Kingdom,UK_IE,beverages,ridge valley,2,ridge valley; ridge-valley,ridge valley=2; ridge-valley=1,3,Limonata Italian Style Soda | Limonata Italian style soda | Limonata Sparkling Lemon,existing_confirmed_alias=1,brand_alias_mapping=1,,
United Kingdom,UK_IE|US_CANADA,snacks,ritz,2,ritz; ritz bakery,ritz=2; ritz bakery=1,3,Ritz Bits peanut butter | Ritz crackers-mini original | The Original Cracker,existing_confirmed_alias=3,brand_alias_mapping=3,,
United Kingdom,UK_IE,dairies,river cottage,2,river cottage; river cottage organic,river cottage=2; river cottage organic=1,3,Yoghurt | Vainilla organic Yogurt | Strawberry yogurt,product_line_suffix_removed=1,heuristic=1,,
United States,US_CANADA,dairies,rock view,2,rock view; rockview,rock view=2; rockview=1,3,1% Lowfat Chocolate Milk,punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE|SOUTHERN_EUROPE,beverages,rockstar,2,rockstar; rockstar energy,rockstar=2; rockstar energy=1,3,Rockstar Punched Energy Guava | Rockstar Xdurance | Original,existing_confirmed_alias=2,brand_alias_mapping=2,,
France,FRANCE|DACH,snacks,royal,2,royal orient; royal army,royal orient=2; royal army=1,3,Swiss Army Chocolat Lait [barre De 50g] | Hot Rice Crackers | Hot Wasabi Rice Crackers,existing_confirmed_alias=4,brand_alias_mapping=4,,
United States,US_CANADA,snacks,ruger 2,2,ruger 2; ruger2,ruger 2=2; ruger2=1,3,"Light, Crispy & Creamy Chocolate Cream Filled Wafer | Waffle",punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,rw garcia co. inc. rw garcia,2,rw garcia co. inc. rw garcia; r.w. garcia co inc. rw garcia,rw garcia co. inc. rw garcia=2; r.w. garcia co inc. rw garcia=1,3,"MixtBag Veggie Tortilla Chips | Tortilla Chips Made With Organic Yellow Corn | Tortilla Chips, Made with Organic Blue Corn",punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE|DACH,dairies,sachsenmilch,2,sachsenmilch; sachsen milch,sachsenmilch=2; sachsen milch=1,3,Buttermilch Dessert Himbeere-Brombeere | Unsere Käsescheiben Maasdamer | Unsere Butter streichfein,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,dairies,sainsbury's,2,sainsburys; sainsbury's,sainsburys=2; sainsbury's=1,3,Grated parmigiano reggiano dop | Grated mild. British cheddar | SEMI SKIMMED 1.8% FAT MILK,punctuation_spacing_variant=2,heuristic=2,,
United Kingdom,UK_IE,beverages,sainsbury's taste the difference taste the difference,2,sainsbury's sainsbury's taste the difference taste the difference; sainsbury's sainsburys taste the difference taste the difference,sainsbury's sainsbury's taste the difference taste the difference=2; sainsbury's sainsburys taste the difference taste the difference=1,3,Barolo 2014 | Orange Juice With Bits | Crozes-Hermitage,repeated_prefix_collapsed=6,heuristic=6,,
United Kingdom,UK_IE,dairies,sainsburys,2,sainsburys sainsbury's; sainsburys basics,sainsburys sainsbury's=2; sainsburys basics=1,3,Grated Mozzarella | Gut health yogurts - spiced plum and cherry & vanilla | Cambozola,repeated_prefix_collapsed=4; existing_confirmed_alias=1,heuristic=4; brand_alias_mapping=1,,
United Kingdom,UK_IE,snacks,sainsburys,2,sainsburys sainsbury's; sainsburys little ones,sainsburys sainsbury's=2; sainsburys little ones=1,3,Organic Strawberry & Apple Oaty Bars | BBQ bourbon beef flavour | Ugandan dark chocolate,repeated_prefix_collapsed=4; existing_confirmed_alias=1,heuristic=4; brand_alias_mapping=1,,
France,FRANCE|DACH,dairies,saint albray savencia,2,saint albray savencia; saint albraysavencia,saint albray savencia=2; saint albraysavencia=1,3,Käsescheiben cremig würzig | Saint Albray | Saint Albray Legere,punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE,beverages,saint chinian,2,saint chinian; saint-chinian,saint chinian=2; saint-chinian=1,3,Col de la Serre | domaine Martin madalle le sang du schiste | saint-chinian-les combes noires,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,beverages,saint estephe,2,saint estephe; saint-estephe,saint estephe=2; saint-estephe=1,3,Château Tour des Ternes | Château Picard | Wine,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,beverages,saint geron,2,saint geron; saint-geron,saint geron=2; saint-geron=1,3,Eau minerale | Eau minérale naturelle | Eau minérale,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,dairies,saint moret,2,saint moret; saint-moret,saint moret=2; saint-moret=1,3,Le goût primeur | Saint-Moret,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,beverages,saint-georges,2,saint-georges; saint georges,saint-georges=2; saint georges=1,3,Saint Georges | eau minérale naturelle | Eaux Saint-Georges,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,beverages,saint-omer,2,saint-omer; saint omer,saint-omer=2; saint omer=1,3,St-Omer | Le Panaché | BTE 50CL BIERE SAINT- OMER 8%V,existing_confirmed_alias=1,brand_alias_mapping=1,,
United States,US_CANADA,dairies,sara lee,2,sara lee; sara lee foods,sara lee=2; sara lee foods=1,3,"Natural cheese, sharp cheddar | Creamy havarti semi-soft natural cheese | Monterey jack & jalapeno natural cheese",existing_confirmed_alias=3,brand_alias_mapping=3,,
United States,US_CANADA,snacks,savor street foods,2,savor street foods; savor street foods inc,savor street foods=2; savor street foods inc=1,3,"Pretzel Rods | Clean, Lean And Savvy, Delicious Air Popped Popcorn With Sea Salt | Gluten Free Mini Slim Pretzels",legal_suffix_removed=1,heuristic=1,,
United States,US_CANADA,snacks,scott's,2,scott's; scotts,scott's=2; scotts=1,3,Caramel Macchiato Bon Bons | Sharp cheddar cheese with real almonds | Chocolate Cheese Fudge With Walnuts,punctuation_spacing_variant=1,heuristic=1,,
United Kingdom,UK_IE,beverages,sharp's brewery,2,sharp's brewery; sharps brewery,sharp's brewery=2; sharps brewery=1,3,Non alcohol | Doom Bar | wolf rock,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,beverages,shine water,2,shine water; shinewater,shine water=2; shinewater=1,3,Mixed berry açaí | Strawberry Lemon Water | Shine Water,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,shneider's,2,shneider's; shneiders,shneider's=2; shneiders=1,3,Boudoirs Shneider’s | Deli' Sweet Biscuits | Gourmet Chocolate Chip And Coconut Cookies,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,beverages,shurfine,2,shur fine; shurfine,shur fine=2; shurfine=1,3,"Premium 100% juice, ruby red grapefruit | 100% apple juice from concentrate | 100% juice",punctuation_spacing_variant=5,heuristic=5,,
United States,US_CANADA,snacks,shurfine,2,shurfine; shur fine,shurfine=2; shur fine=1,3,"Potato chips, cheddar & sour cream, cheddar & sour cream | Red, White & Blue Tortilla Chips | Snackcrackers, Wheat Snack Crackers",punctuation_spacing_variant=5,heuristic=5,,
France,FRANCE|UK_IE,snacks,simply,2,simply m and s; simply cornish,simply m and s=2; simply cornish=1,3,Handmade Shortbread | Oatcakes | Rich tea biscuits,existing_confirmed_alias=15,brand_alias_mapping=15,,
France,FRANCE,beverages,sirop rieme,2,sirop rieme; sirop rieme bio,sirop rieme=2; sirop rieme bio=1,3,Sirop de framboise | Sirop artisanal de violette | Sirop de fraises bio,product_line_suffix_removed=1,heuristic=1,,
France,FRANCE|US_CANADA,snacks,skinny pop,2,skinny pop; skinnypop,skinny pop=2; skinnypop=1,3,ORIGINAL POPCORN | WHITE CHEDDAR POPCORN | Skinnypop Popcorn White Cheddar,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,snappy popcorn co,2,snappy popcorn co; snappy snappy popcorn co,snappy popcorn co=2; snappy snappy popcorn co=1,3,White Popcorn | Yellow Popcorn,repeated_prefix_collapsed=1,heuristic=1,,
France,FRANCE|BENELUX,beverages,solevita,2,solevita; lidl solevita,solevita=2; lidl solevita=1,3,"Succo tropicale | Boisson à la pomme, sucrée, aromatisée. | Sirop iced tea lemon",retailer_subbrand_alias=30,heuristic=30,,
Bulgaria,FRANCE|DACH,snacks,sondey,2,lidl sondey; sondey,lidl sondey=2; sondey=1,3,Sasanki | Captain Rondo Choco Duo | Lütticher Zuckerwaffeln,retailer_subbrand_alias=2,heuristic=2,,
United States,US_CANADA,beverages,sos hydration,2,sos hydration; sos hydration inc,sos hydration=2; sos hydration inc=1,3,"Kids Electrolyte Drink Mix Mixed Berry | Electrolyte Drink Mix Citrus | Sos, hydration drink mix, coconut, coconut",legal_suffix_removed=1,heuristic=1,,
Belgium,BENELUX|FRANCE,beverages,soy-pro,2,soy-pro; soypro,soy-pro=2; soypro=1,3,Soypro choco | lait de soja | boisson a base d amandes,punctuation_spacing_variant=1,heuristic=1,,
France,FRANCE|SOUTHERN_EUROPE,snacks,special k,2,special k; kellogg's special k,special k=2; kellogg's special k=1,3,Biscuit Moments Chocolate Deluxe | Barrette special K frutti rossi | Special K Cioccolato fondente,existing_confirmed_alias=26,brand_alias_mapping=26,,
United Kingdom,UK_IE,cereals,specially selected,2,specially selected; specially selected aldi,specially selected=2; specially selected aldi=1,3,Very Berry Granola | Really Nutty Granola | Really nutty granola,existing_confirmed_alias=10,brand_alias_mapping=10,,
United States,US_CANADA,snacks,speedway,2,speedway llc; speedway,speedway llc=2; speedway=1,3,"Chocolate Chip Gourmet Cookie, Chocolate Chip | Speedy Good To Go, Cookies, Chocolate Chip | Premium Gummy Bears Candy",legal_suffix_removed=2,heuristic=2,,
France,FRANCE,dairies,springfresh,2,springfresh; spring fresh,springfresh=2; spring fresh=1,3,Boisson lactée | A boire parfum fraise-banane | Milbona,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,st michel,2,st michel; st michel biscuits,st michel=2; st michel biscuits=1,3,French Butter Cookies with Sea Salt La Grande Galette | French pastry collection | Bonne Maman tartlets lemon,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,beverages,st yorre,2,st yorre; st-yorre,st yorre=2; st-yorre=1,3,La Force Minérale | ST YORRE Eau Minérale Naturelle Naturellement Gazeuse 6x1.15L | St-Yorre,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE|SOUTHERN_EUROPE,beverages,star,2,star; star tea,star=2; star tea=1,3,La camomilla Sognidoro setacciata | The Pesca | Tè Classico,existing_confirmed_alias=1,brand_alias_mapping=1,,
France,FRANCE,dairies,ste fromagere d annecy,2,ste fromagere d annecy; ste fromagere d'annecy,ste fromagere d annecy=2; ste fromagere d'annecy=1,3,Demi reblochon de savoir | Tomme de savoie | Tome de Savoie 29% MG,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,stoneridge wholesale division l.l.c,2,stoneridge wholesale division l.l.c; stoneridge stoneridge wholesale division l.l.c,stoneridge wholesale division l.l.c=2; stoneridge stoneridge wholesale division l.l.c=1,3,Jalapeno & Cheddar Snack Sticks | Snack Sticks | Jalapeno & cheddar snack sticks,repeated_prefix_collapsed=1,heuristic=1,,
United States,US_CANADA,beverages,stonyfield,2,stonyfield organic; stonyfield,stonyfield organic=2; stonyfield=1,3,"Organic Wild Berry Lowfat Yogurt Probiotics Smoothie | Smoothie, Strawberry Banana | Smoothie",product_line_suffix_removed=60,heuristic=60,,
United States,US_CANADA,dairies,stonyfield organic,2,stonyfield stonyfield organic; stonyfield organic whole milk,stonyfield stonyfield organic=2; stonyfield organic whole milk=1,3,PEAR SPINACH MANGO | Organic Kids Strawberry Banana Yogurt | Organic Raspberry Lowfat Yogurt,repeated_prefix_collapsed=2; existing_confirmed_alias=1,heuristic=2; brand_alias_mapping=1,,
United Kingdom,UK_IE,snacks,sun bites,2,sun bites; sunbites,sun bites=2; sunbites=1,3,sun bites 100% whole grain sour cream and cracked black pepper flavour | BITES Lightly Salted 100 958 | Cream Cheese & Chive Flavour Crackers,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,sunspire,2,sunspire; sun spire,sunspire=2; sun spire=1,3,"Sun spire, dark chocolate bar, coconut | Unsweetened Carob Chips | Dark Chocolate Bar",punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,sweetworks,2,sweetworks; sweetworks inc,sweetworks=2; sweetworks inc=1,3,Celebration Coated Candy | Pearls Candy | Dark Chocolate Covered Stcks,legal_suffix_removed=1,heuristic=1,,
United Kingdom,UK_IE,dairies,t.s. chilled foods ltd,2,t.s. chilled foods ltd; t.s chilled foods ltd,t.s. chilled foods ltd=2; t.s chilled foods ltd=1,3,F'house cheddar | Red Leicester | Mild cheddar,punctuation_spacing_variant=1,heuristic=1,,
United States,US_CANADA,snacks,taffy town,2,taffy town; taffy town inc,taffy town=2; taffy town inc=1,3,"Mango Passionfruit Banana Coconut Pineapple Tropical Punch Tropical Fruit Taffy Candy, Mango Passionfruit Banana Coconut Pineapple Tropical Punch | Huckleberry Blueberry Strawberry Red Raspberry Berries & Creme Taffy Candy, Huckleberry Blueberry Strawberry Red Raspberry | Assorted candy",legal_suffix_removed=1,heuristic=1,,
