barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
8445290384874,Shreddies,nestlé,nestle,,FRANCE|UK_IE,en:france|en:united-kingdom,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées,Céréales pour petit déjeuner riches en fibres",nestle,nestle,shreddies,True,shreddies,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290396884,STARBUCKS by NESCAFE DOLCE GUSTO white mocha 12 capsules,"starbucks, by nescafe dolce gusto",starbucks,beverages,FRANCE,en:france,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Hot beverages, Beverage preparations, Coffees, Capsules, Coffee capsules, en:dolce-gusto-compatible-coffee-capsules",starbucks; by nescafe dolce gusto,starbucks,by nescafe dolce gusto,True,by nescafe dolce gusto,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290437730,KITKAT Vegan Wrapper 41.5g,"nestlé, kitkat, kit kat",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées, Barre chocolatée biscuitée type KitKat",nestle; kitkat; kit kat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290470454,LION Brownie (5x30g),"nestlé,lion",nestle,snacks,FRANCE|DACH|BENELUX|SOUTHERN_EUROPE,en:france|en:germany|en:netherlands|en:spain,Barres chocolatées,nestle; lion,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290486998,Nestum Zero Chocolate,nestlé,nestle,,FRANCE|SOUTHERN_EUROPE,en:france|en:portugal,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Flours, Cereal flours, en:breakfast-cereals",nestle,nestle,nestum,True,nestum,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290503206,Nesquik poche recharge 800g,nestlé,nestle,beverages,FRANCE,en:france,"Boissons et préparations de boissons,Cacao et dérivés,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Chocolats en poudre",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290504159,Crunch chasse aux œufs 120g,"nestlé, crunch",nestle,snacks,FRANCE,en:france,"Oeufs en chocolat,Œufs de Pâques, Snacks, Snacks sucrés, Confiseries, Confiseries chocolatées",nestle; crunch,nestle,crunch,True,crunch,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290511164,STARBUCKS BY NESCAFÉ DOLCE GUSTO NEO Caramel Macchiato 120g,"starbucks, by nescafe dolce gusto",starbucks,beverages,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés en dosettes",starbucks; by nescafe dolce gusto,starbucks,by nescafe dolce gusto,True,by nescafe dolce gusto,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290518910,Lion brownie imp,nestlé,nestle,snacks,UK_IE,en:united-kingdom,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes, Brownies",nestle,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290523587,KITKAT 4 Finger Barre au Chocolat au Lait Display 24x41.5g,"nestlé, kitkat",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Confiseries,Barres,Barre chocolatée biscuitée type KitKat",nestle; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290526298,KitKat Caramel X 9,nestle,nestle,snacks,UK_IE|US_CANADA,en:united-kingdom|en:united-states,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars-covered-with-chocolate, en:chocolate-biscuity-bars",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290538765,"KITKAT 4F Noisette Multipack 8x41,5g","nestlé, kitkat",nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bars, Candy chocolate bars, en:chocolate-biscuity-bars",nestle; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290538918,KITKAT 4 Finger white 41.5g,"nestlé, kit kat, kitkat",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées, Barre chocolatée biscuitée type KitKat, Barres chocolatées",nestle; kit kat; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290539267,NESTLE L'ATELIER Tablette Chocolat noir amandes croquantes - 100g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Chocolates with almonds, en:dark-chocolates-with-almonds, Confiseries, Confiseries chocolatées",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290539298,NESTLE L'ATELIER Tablette Chocolat noir caramel pointe de sel- 100g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Frozen foods, Chocolate candies, en:dark-chocolates",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290539922,NESTLE L'ATELIER Tablette Chocolat noir orange confite - 100g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats noirs à l'orange, Confiseries, Confiseries chocolatées",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290540119,NESTLE L'ATELIER Tablette Chocolat lait amandes croquantes - 100g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux amandes, Chocolats au lait aux amandes, Confiseries, Confiseries chocolatées",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290540874,NESTLE L'ATELIER Tablette Chocolat noir biscuit caramel amandes - 170g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, en:dark-chocolates",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290540935,NESTLE L'ATELIER Tablette Chocolat lait biscuit noisettes - 170g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Confiseries, Confiseries chocolatées",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290541024,NESTLE L'ATELIER Fèves de cacao grillées 100g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Chocolats noirs, Confiseries, Confiseries chocolatées",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290541994,"KITKAT 4F Noisette Multipack 4x41,5g","nestlé, kitkat",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées, Barre chocolatée biscuitée type KitKat, Barres chocolatées",nestle; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290551849,Kitkat Caramel,nestle,nestle,snacks,UK_IE,en:united-kingdom,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Biscuits and cakes, Chocolate candies, Biscuits, Bars covered with chocolate, Biscuit (cookie) snack w chocolate filling, Chocolate biscuity bars",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290552150,Kitkat White,nestlé,nestle,snacks,FRANCE|DACH,en:france|en:germany|en:morocco,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bars, Chocolates, Milk chocolates, Candy chocolate bars, Chocolate biscuity bars, en:biscuits",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290576026,Nesquik Choco Waves,nestlé,nestle,cereals,DACH|UK_IE,en:germany|en:united-kingdom,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Extruded cereals, Chocolate wheat shells",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290656711,CRUNCH Billes Croustillantes 400g,"nestlé, crunch",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées",nestle; crunch,nestle,crunch,True,crunch,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290679253,NESTLE L'ATELIER Les Bouchées lait caramel 272g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Chocolats au lait fourrés, Confiseries, Confiseries chocolatées",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290682659,NESTLE L'ATELIER Les Bouchées MIX 265g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, en:bonbons",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290698551,Nescafe farmers origins colombia (6x90g),"nestlé,farmers origins,nescafé",nestle,beverages,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Preparaciones de bebidas,Cafés,Bebidas instantáneas,Cafés solubles",nestle; farmers origins; nescafe,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290699046,NESCAFE FARMERS ORIGINS LATIN AMERICA 90g,"nestlé, farmers origins, nescafe",nestle,beverages,FRANCE,en:france,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Café Arabica, Cafés solubles, Boissons et préparations de boissons, Préparations pour boissons",nestle; farmers origins; nescafe,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290712059,Lanvin,"nestlé, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle; lanvin,nestle,lanvin,True,lanvin,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290712080,Escargots praliné,"nestlé, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle; lanvin,nestle,lanvin,True,lanvin,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290728791,KitKat Cereal,nestlé,nestle,cereals,DACH|BENELUX|FRANCE|SOUTHERN_EUROPE,en:austria|en:belgium|en:france|en:germany|en:greece|en:italy|en:morocco|en:spain|en:switzerland,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",nestle,nestle,kitkat cereal,True,kitkat cereal,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
