review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
18476,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000382112921,Cream soda,barr,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/038/211/2921/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,10.0,90.0,-80.0,-8.0,8.0,0.5,22.0,0.0,2.2,0.0,,0.0,5.0,220.00000000000003,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18477,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000177466116,Emerge sport drink,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/017/746/6116/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,20.0,182.5,-162.5,-8.125,8.125,0.5,44.0,0.5,44.0,0.1,,0.1,2.5,220.00000000000003,2.5,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18478,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5707182294832,Bon Acird Tonic,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/570/718/229/4832/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,33.0,316.0,-283.0,-8.575757575757576,8.575757575757576,0.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,239.3939393939394,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18479,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9420055049686,Iced Coffee Concentrate,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/942/005/504/9686/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,36.0,352.0,-316.0,-8.777777777777779,8.777777777777779,1.0,87.0,0.0,48.0,0.0,,0.2,2.7777777777777777,241.66666666666663,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18480,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5600787049039,Kambucha Raspberry,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/560/078/704/9039/front_en.14.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,18.0,176.0,-158.0,-8.777777777777779,8.777777777777779,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,244.44444444444449,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18481,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,971560078704947350005003,Kombucha,captain kombucha,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/971/560/078/704947350005003/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,18.0,176.0,-158.0,-8.777777777777779,8.777777777777779,0.0,44.0,0.0,44.0,0.0,,0.0,0.0,244.44444444444449,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18482,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600415932,Tonic water,aldi,Aldi,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/041/5932/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,17.0,172.0,-155.0,-9.117647058823527,9.117647058823527,0.0,43.0,0.0,43.0,0.0,,0.0,0.0,252.94117647058823,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18483,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5070000471501,Furocity,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/507/000/047/1501/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,17.0,172.0,-155.0,-9.117647058823527,9.117647058823527,0.0,43.0,0.0,6.0,0.0,0.0,0.0,0.0,252.94117647058823,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18484,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5026109009350,Radnor Splash orange and passionfruit,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/502/610/900/9350/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.69999998807907,8.5,-7.80000001192093,-11.142857349648787,11.142857349648787,0.5,0.5,0.5,0.5,0.10000000149012,,,71.42857264499287,71.42857264499287,71.42857264499287,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18485,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271002601,Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/2601/front_en.8.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.183654729109276,2.5436179981634406,-2.3599632690541648,-12.849999999999827,12.849999999999827,0.0459136822773182,0.486685032139576,0.0459136822773182,0.0,0.0091827364554636,0.0459136822773182,,24.999999999999563,264.99999999999704,24.999999999999563,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18486,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271002595,Mango Passion Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/2595/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.60606060606061,8.39393939393935,-7.78787878787874,-12.849999999999838,12.849999999999838,0.15151515151515,1.6060606060606,0.15151515151515,0.0,0.03030303030303,0.15151515151515,0.15151525,24.999999999999588,264.99999999999727,24.999999999999588,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18487,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5900552072126,Blue Lemon,frugo,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/590/055/207/2126/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,30.0,459.6,-429.6,-14.32,14.32,0.0,6.9,48.0,6.8,0.0,0.0,0.0,0.0,23.0,160.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18488,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5010102243392,Cucumber mint & lime sparkling water,aqua libra,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/501/010/224/3392/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,16.0,-15.0,-15.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18489,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,468053,Fruit Blends,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/046/8053/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.5,8.5,-8.0,-16.0,16.0,0.5,0.5,0.5,0.5,0.1,0.5,0.03,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18490,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000382102472,Irn Bru Xtra,barr,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/038/210/2472/front_en.7.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,18.0,-17.0,-17.0,17.0,4.5,0.0,0.0,0.0,0.0,0.0,0.1,450.0,0.0,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18491,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,6430056289533,[Celsius Live Fit] Carbonated sugar free energy drink. Includes sweetener. Kiwi-guana flavour,celsius europe oy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/643/005/628/9533/front_en.13.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,4.0,90.0,-86.0,-21.5,21.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18492,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5010102243279,Sparkling Water infused with apple and blackcurrant,aqua libra,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/501/010/224/3279/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.6,16.0,-15.4,-25.666666666666668,25.666666666666668,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,666.6666666666667,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18493,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5045098592292,hdbdhz,hsush,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/504/509/859/2292/front_en.10.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,29.0,-28.0,-28.0,28.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,100.0,400.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18494,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4891118022390,Nescafe Original,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/489/111/802/2390/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,8.0,257.8,-249.8,-31.225,31.225,19.0,41.4,1.8,3.0,0.0,,0.0,237.5,517.5,22.5,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18495,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5032722316614,Kombucha ginger lime,biona organic,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/503/272/231/6614/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,20.0,774.8,-754.8,-37.74,37.74,0.0,4.7,84.0,4.7,0.0,,,0.0,23.5,420.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18496,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5060489730510,DA-SH Mango Infused Sparkling Water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/506/048/973/0510/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,3.0,144.0,-141.0,-47.0,47.0,36.0,0.0,0.0,0.0,0.0,,0.001,1200.0,0.0,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18497,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,7612100918142,Belgian choc mint,options,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/761/210/091/8142/front_en.3.400.jpg,data_quality_error,nutrient_value_above_100g;macro_mass_balance_exceeds_100g;nutrient_density_exceeds_energy_limit,350.0,21472.4,-21122.4,-60.34971428571429,60.34971428571429,8.9,5343.0,7.2,43.0,4.6,8.9,2.8,2.5428571428571427,1526.5714285714284,2.057142857142857,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18498,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5026109010011,Radnor Infusions Unsweetened Blackberry & Pomegranate,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/502/610/901/0011/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.3,40.5,-40.2,-134.00000000000003,134.00000000000003,4.5,4.5,0.5,4.5,0.1,,4.01,1500.0,1500.0,166.66666666666669,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18499,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5027882940403,tonic wine,buckfast,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/502/788/294/0403/front_en.12.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,157.0,-156.0,-156.0,156.0,25.0,12.0,1.0,5.0,1.0,1.0,4.0,2500.0,1200.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
