region,category,metric,tail_band,tail_direction,record_count,median_metric_value_in_band,min_metric_value_in_band,max_metric_value_in_band,top_product_name_tokens,top_brands,top_off_categories,top_product_examples,suggested_pattern_label,,
US_CANADA,cereals,fat_g_100g,P95-P99,top,131,35.7143,25.4545,46.6667,granola (109) | free (30) | grain (30) | nut (21) | chocolate (18) | coconut (14) | butter (13) | almond (10) | dark (9) | maple (7),unknown (31) | nutrail (7) | michele's granola (6) | blue stripes (4) | purely elizabeth. (4) | purely elizabeth (4) | simple truth (4) | bob's red mill (3),Plant-based foods and beverages (99) | Plant-based foods (99) | Cereals and potatoes (99) | Cereals and their products (99) | Breakfast cereals (94) | Breakfasts (93) | Mueslis (38) | en:granola (10),85239045862: Organic grain free chocolate coconut granola (46.7) | 850047220059: nut granola HONEY NUT (46.7) | 683883: Grainless Granola (46.7) | 850047220912: nut granola PEANUT BUTTER (46.7) | 628504873120: Blueberry With Acai Grain Free Granola (46.7) | 819562021855: Keto nut granola cacao (46.7) | 898392004740: Trail Mix (46.7) | 850047220028: nut granola dark chocolate (46.7),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_100g,P99-P100,top,33,50,46.6667,57.1429,granola (29) | grain (10) | free (10) | keto (6) | nut (4) | pecan (4) | cinnamon (3) | chocolate (2) | coconut (2) | vanilla (2),unknown (15) | nutrail (3) | three wishes (2) | nature's path organic (1) | back to nature (1) | grandy oats (1) | byron bay (1) | autumn's gold (1),Plant-based foods and beverages (26) | Plant-based foods (26) | Cereals and potatoes (26) | Cereals and their products (26) | Breakfasts (25) | Breakfast cereals (25) | Mueslis (9) | en:granola (4),671635706515: Grain-Free Granola Vanilla Raspberry (57.1) | 671635706522: Grain-Free Granola Cacao Hazelnut (57.1) | 882178600721: Keto granola (54.8) | 819562023101: Cinnamon Pecan Nut Granola (53.3) | 646345331890: Grain free granola (53.3) | 5060822240133: Keto granola (53.3) | 58449192022: Caramel Pecan Grain Free Granola (53.3) | 850047220004: Cinnamon Pecan Granola (53.3),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P0-P1,bottom,33,0,0,0,flakes (27) | corn (17) | frosted (16) | cereal (13) | sweetened (2) | breakfast (2) | rice (2) | simple (2) | truth (2) | crispy (1),unknown (7) | kellogg's (5) | kroger (3) | foodtown (2) | laura lynn (2) | market pantry (1) | family gourmet (1) | roundy's (1),Plant-based foods and beverages (22) | Plant-based foods (22) | Cereals and potatoes (22) | Cereals and their products (22) | Breakfasts (20) | Breakfast cereals (20) | en:corn-flakes (14) | Extruded cereals (6),"85239998168: Crispy Flakes with Red Berries Cereal (0) | 11110192844: Frosted flakes (0) | 32251107818: Frosted Flakes, Sweetened Corn Cereal (0) | 11110099709: frosted flakes (0) | 99482466312: Organic frosted flakes cereal, frosted (0) | 11150301343: Roundy's, corn flakes, golden flakes of corn cereal (0) | 11153040607: Corn flakes (0) | 11153040621: Corn flakes (0)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P10-P20,bottom,327,0.5,0.2174,0.6667,cereal (117) | bran (56) | wheat (53) | raisin (49) | frosted (47) | special (30) | grain (28) | flakes (27) | shredded (26) | honey (25),kellogg's (92) | unknown (24) | post (23) | general mills (17) | kashi (13) | millville (11) | great value (10) | special k (8),Plant-based foods and beverages (241) | Plant-based foods (241) | Cereals and their products (241) | Cereals and potatoes (240) | Breakfast cereals (223) | Breakfasts (215) | en:breakfast-cereals (54) | extruded cereals (23),99482438852: Bite-Sized Wheat Squares (0.217) | 99482438869: Bite-Sized Frosted Wheat Squares (0.217) | 86341170565: Raisin Bran with ONYX Sorghum (0.227) | 41498149208: Corn flakes (0.235) | 42400416203: Spooners (0.238) | 6290050414450: Corn flakes (0.238) | 76924569299: Raisin bran cereal (0.239) | 6410405345080: Corn flakes (0.288),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P1-P5,bottom,131,0,0,0,flakes (79) | cereal (48) | corn (47) | frosted (42) | rice (22) | krispies (14) | toasted (10) | sugar (6) | sweetened (5) | wheat (5),kellogg's (48) | unknown (23) | great value (9) | wegmans (4) | cream of wheat (4) | food club (3) | rice krispies (2) | quaker (2),Plant-based foods and beverages (98) | Plant-based foods (98) | Cereals and potatoes (98) | Cereals and their products (98) | Breakfast cereals (91) | Breakfasts (89) | en:corn-flakes (30) | Extruded cereals (28),"78328037480: bran flakes (0) | 78742358864: Great value, corn flakes cereal (0) | 78742213286: Corn Flakes (0) | 78742183947: Corn Squares Toasted Cereal (0) | 38000200113: Frosted krispies cereal (0) | 38000200038: Rice Krispies Toasted Rice Cereal (0) | 38000199943: Rice Krispies Cereal (0) | 38000199929: RICE KRISPIES (0)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P5-P10,bottom,164,0,0,0.1955,flakes (101) | corn (76) | cereal (73) | frosted (42) | rice (17) | sweetened (12) | wheat (11) | toasted (10) | krispies (9) | hot (8),kellogg's (43) | unknown (40) | malt o meal (13) | nature's path (5) | millville (4) | trader joe's (4) | meijer (3) | general mills (3),Plant-based foods and beverages (115) | Plant-based foods (115) | Cereals and potatoes (114) | Cereals and their products (114) | Breakfast cereals (98) | Breakfasts (95) | en:corn-flakes (45) | Cereal flakes (40),85239906316: Toasted Rice Cereal (0) | 38000596582: Of corn cereal (0) | 38000275401: RICE KRISPIES With HOLIDAY Colors (0) | 38000274077: Pandora Frosted Flakes (0) | 38000273957: Pandora Flakes (0) | 38000265167: Cinnamon sugar krispies (0) | 38000264207: Frosted Flakes with vanilla flavored marshmallows (0) | 38000261916: Froot loops (0),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P80-P90,top,327,3.8462,3.4615,4.5455,granola (223) | cereal (51) | almond (47) | honey (33) | chocolate (32) | protein (26) | crunch (23) | coconut (21) | clusters (18) | vanilla (17),unknown (70) | simply nature (11) | purely elizabeth. (10) | millville (9) | nature's path organic (7) | catalina crunch (7) | trader joe's (6) | kashi (6),Plant-based foods and beverages (241) | Plant-based foods (241) | Cereals and potatoes (241) | Cereals and their products (241) | Breakfast cereals (226) | Breakfasts (224) | Mueslis (77) | en:breakfast-cereals (33),855145008356: Granola (4.55) | 850017468740: Protein Cereal Triple Berry Blast (4.55) | 860479001539: Maple Waffle Protein Cereal (4.55) | 852727005116: Old Fashioned Granola (4.5) | 662425012114: Cranberry coconut granola (4.5) | 850173005940: Cinnamon Twist Muesli (4.5) | 193991005984: Ww maple crunch protein cereal (4.5) | 810005: Granola (4.48),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P90-P95,top,164,4.8276,4.5455,5.5172,granola (129) | chocolate (20) | butter (16) | almond (15) | protein (14) | coconut (14) | free (13) | peanut (12) | grain (11) | cereal (11),unknown (44) | purely elizabeth. (8) | purely elizabeth (8) | bear naked (7) | magic spoon (6) | simple truth (3) | cascadian farm (3) | catalina crunch (3),Plant-based foods and beverages (120) | Plant-based foods (120) | Cereals and potatoes (120) | Cereals and their products (120) | Breakfast cereals (108) | Breakfasts (106) | Mueslis (37) | en:granola (15),304369227390: Organic granola banana-walnut crunch (5.52) | 6008138000071: GRANOLA SUGAR & RAISIN-FREE (5.47) | 689466300000: Chocolate granola (5.45) | 21908140384: Coconut Cashew Granola (5.45) | 8733856445566: Mint Chocolate Cereal (5.45) | 862479000444: Double chocolate granola (5.45) | 850023192059: Apple Cranberry Granola (5.45) | 94922581587: Original bethlehem inn honey pecan (5.43),likely_category_scope_noise,,
US_CANADA,cereals,fat_g_per_100kcal,P95-P99,top,131,7.1429,5.5172,8.6303,granola (114) | grain (32) | free (31) | chocolate (20) | nut (16) | butter (12) | almond (10) | coconut (10) | dark (8) | cacao (7),unknown (39) | michele's granola (6) | seven sundays (4) | blue stripes (4) | purely elizabeth (4) | nutrail (4) | purely elizabeth. (4) | grandy organics (3),Plant-based foods and beverages (103) | Plant-based foods (103) | Cereals and potatoes (103) | Cereals and their products (103) | Breakfast cereals (99) | Breakfasts (98) | Mueslis (36) | en:granola (9),857628006040: Grain-free granola (8.63) | 671635706454: Organic grain free granola (8.57) | 628504873144: Grain Free Granola: Banana With Maca (8.57) | 52092023245: Day Dream Mix Dark Chocolate Raspberry (8.52) | 850053830044: Granola (8.51) | 9326666600349: Deluxe keto granola (8.49) | 77890506998: Granola (8.46) | 853059005157: Granola Mix No.1 (8.42),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_per_100kcal,P99-P100,top,33,8.75,8.6364,10,granola (28) | nut (10) | grain (9) | free (9) | keto (6) | pecan (5) | cinnamon (3) | maple (2) | coconut (2) | raspberry (2),unknown (9) | nutrail (6) | three wishes (2) | simple truth (2) | nana joes (2) | wildway (1) | maple nut kitchen (1) | rawcology (1),Plant-based foods and beverages (22) | Plant-based foods (22) | Cereals and potatoes (22) | Cereals and their products (22) | Breakfasts (21) | Breakfast cereals (21) | Mueslis (9) | en:granola (7),819562023101: Cinnamon Pecan Nut Granola (10) | 850047220004: Cinnamon Pecan Granola (10) | 882178600721: Keto granola (9.44) | 99482473662: Almonds Unroasted & Unsalted (9.38) | 850047220011: nut granola blueberry cinnamon (9.38) | 852500004923: Paleo Sunrise Series (9.33) | 11110101860: grain free coconut vanilla almond granola (9.29) | 671635706522: Grain-Free Granola Cacao Hazelnut (8.89),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fiber_g_100g,P0-P1,bottom,30,0,0,0,cereal (10) | flakes (9) | frosted (8) | rice (6) | fruity (6) | pebbles (5) | krispies (4) | dyno (3) | bites (3) | sweetened (2),unknown (7) | kellogg's (5) | malt o meal (5) | post (5) | aldi (1) | essential everyday (1) | fruity pebbles (1) | millville (1),Plant-based foods and beverages (24) | Plant-based foods (24) | Breakfasts (24) | Cereals and potatoes (24) | Cereals and their products (24) | Breakfast cereals (24) | en:breakfast-cereals (5) | Cereal flakes (4),4061462300646: Frosted Flakes (0) | 41303099131: Frosted Flakes (0) | 884912434944: Sweetened Rice Cereal Natural and Artificial Fruit Flavor (0) | 41498149611: Toasted Rice Cereal (0) | 241282104691: Açaí parfait w/granola and berries (0) | 86854044476: Crisp Rice Cereal (0) | 38000267741: Rice krispies shocking orange color (0) | 32251736131: Frosted flakes (0),normal_category_tail,,
US_CANADA,cereals,fiber_g_100g,P10-P20,bottom,298,3.0513,2.5,4,cereal (116) | flakes (91) | corn (73) | frosted (44) | crunch (29) | granola (27) | oats (22) | honey (18) | sweetened (17) | chocolate (16),unknown (51) | kellogg's (48) | post (18) | general mills (16) | malt o meal (15) | cap'n crunch's (6) | mush (6) | magic spoon (6),Plant-based foods and beverages (229) | Plant-based foods (229) | Cereals and potatoes (229) | Cereals and their products (229) | Breakfast cereals (204) | Breakfasts (203) | Cereal flakes (49) | Flakes (47),646670535338: Frosted Flakes (2.5) | 50700286433: Corn Flakes Cereal (2.5) | 646670535376: Organic Corn Flakes (2.5) | 646670535383: Honey Nut O’s (2.5) | 46567001111: CORN FLAKES TOASTED CORN CEREAL (2.5) | 41735050007: Corn flakes (2.5) | 720794011760: Corn flakes (2.5) | 724609302999: Fruit Ring Cereal (2.5),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fiber_g_100g,P1-P5,bottom,120,0,0,1,cereal (54) | rice (32) | flakes (30) | frosted (26) | corn (20) | krispies (17) | sweetened (11) | crispy (8) | toasted (7) | sugar (6),kellogg's (35) | unknown (15) | post (7) | malt o meal (5) | wegmans (5) | kroger (4) | millville (3) | gerber (3),Plant-based foods and beverages (84) | Plant-based foods (84) | Cereals and potatoes (84) | Cereals and their products (84) | Breakfast cereals (79) | Breakfasts (76) | en:breakfast-cereals (14) | en:corn-flakes (10),42400108108: Sweetened flakes of corn cereal (0) | 194346272259: Original Instant Grirs (0) | 36800448025: Crisp rice cereal (0) | 628154138006: Sugar Crisp (0) | 75450269079: Gluten Free Oats & Honey Protein Granola (0) | 38000275401: RICE KRISPIES With HOLIDAY Colors (0) | 38000269837: Crispix (0) | 4061462344862: Crispy Rice Toasted Rice Cereal Gluten Free (0),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fiber_g_100g,P5-P10,bottom,149,2.381,1,2.5,flakes (52) | corn (50) | cereal (49) | frosted (16) | toasted (12) | granola (11) | sweetened (11) | rice (9) | cocoa (9) | oats (9),unknown (25) | kellogg's (22) | post (9) | general mills (6) | malt o meal (6) | millville (3) | quaker (3) | wegmans (3),Plant-based foods and beverages (108) | Plant-based foods (108) | Cereals and potatoes (107) | Cereals and their products (107) | Breakfast cereals (92) | Breakfasts (91) | en:corn-flakes (27) | Flakes (25),"4061461890100: Confetti Cupcake Crunchy Granola (1) | 60383132767: Riz croustillant (1.02) | 38000016219: Special K Original (1.03) | 64100138797: Corn Pops Caramel (1.2) | 30000573228: Crunch Berries Sweetened Corn & Oat Cereal (1.25) | 740312317044: Granola (1.25) | 38000270888: Chocolatey, Sweetened Rice Cereal (1.25) | 30000062111: Peanut butter crunch sweetened corn & oat cereal (1.25)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,fiber_g_100g,P80-P90,top,299,10.2564,10,10.9375,oats (70) | cereal (64) | granola (45) | grain (36) | oatmeal (33) | frosted (32) | mini (25) | instant (24) | wheats (23) | rolled (21),kellogg's (37) | unknown (31) | nature's path (15) | quaker (14) | general mills (14) | cheerios (10) | kashi (7) | wegmans (6),Plant-based foods (221) | Plant-based foods and beverages (220) | Cereals and potatoes (219) | Cereals and their products (219) | Breakfast cereals (185) | Breakfasts (180) | Cereal flakes (31) | Flakes (29),"30000572429: Simply Granola Oats, Honey & Almonds (10.9) | 21908455518: Raisin Bran Cereal (10.9) | 42400216544: Frosted Mini Spooners Cereal (10.9) | 58449540359: Coconut chia granola (10.9) | 30000576038: GRAINS & SEEDS OATMEAL VARIETY PACK (10.9) | 62811712: Shreddies (Original) (10.9) | 64100590106: Brown Sugar Flavour Mini-Wheats (10.9) | 72036000385: Frosted Shredded Wheat Cereal (10.9)",normal_category_tail,,
US_CANADA,cereals,fiber_g_100g,P90-P95,top,149,11.8,10.9375,13.3333,cereal (41) | oats (24) | bran (21) | raisin (16) | granola (16) | grain (15) | wheat (14) | oatmeal (14) | rolled (12) | cinnamon (12),unknown (18) | kellogg's (17) | bob's red mill (12) | kashi (11) | nature's path (5) | post (5) | general mills (4) | weetabix (3),Cereals and their products (114) | Plant-based foods and beverages (113) | Plant-based foods (113) | Cereals and potatoes (112) | Breakfast cereals (93) | Breakfasts (91) | en:breakfast-cereals (21) | Flakes (14),17642479781: Red Berry Crunchy O’s Cereal (13.3) | 850015890260: Vanilla Blueberry Granola Clusters (13.3) | 810036560351: Bran flakes (13.3) | 86341170503: cereal toasted oat (13.3) | 70552801219: Shredded wheat whole grain wheat cereal (13.3) | 94331410560: Granola Cereal With Fruit (13.3) | 55712100142: Whole Grain Cereal (13.2) | 58449154037: Qi'a Gluten-Free Oatmeal – Creamy Coconut (13.2),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fiber_g_100g,P95-P99,top,120,15,13.3333,18.2,cereal (40) | bran (24) | granola (20) | protein (17) | crunch (15) | flakes (14) | grain (13) | wheat (13) | raisin (12) | berry (10),kashi (15) | unknown (6) | magic spoon (5) | post (5) | general mills (5) | bob's red mill (5) | purely elizabeth (5) | catalina crunch (5),Plant-based foods and beverages (74) | Plant-based foods (74) | Cereals and potatoes (74) | Cereals and their products (74) | Breakfast cereals (67) | Breakfasts (65) | en:breakfast-cereals (22) | Mueslis (7),41653457001: Original wheat berry flakes (18.2) | 38259101223: SE GROCERIES Wheat Bran Flakes (17.9) | 18627101390: Peanut Butter Crunch (17.9) | 18627115793: honey almond flax crunch (17.9) | 39545007557: Low carb musli (17.8) | 58449770503: Multibran Flakes (17.5) | 39978051431: Oat Bran (17.5) | 58449221012: Heritage Flakes Cereal (17.5),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fiber_g_100g,P99-P100,top,30,22.2222,18.4615,90,cereal (10) | bran (6) | granola (4) | protein (4) | oatmeal (4) | crunchy (3) | flakes (3) | instant (3) | fiber (3) | crunch (2),unknown (8) | catalina crunch (5) | quaker (3) | kellogg's (2) | kashi (1) | risenta (1) | lakewood (1) | legion (1),Plant-based foods and beverages (16) | Plant-based foods (16) | Cereals and potatoes (16) | Cereals and their products (16) | Breakfast cereals (14) | Breakfasts (13) | en:breakfast-cereals (4) | en:breakfasts (2),38000199943: Rice Krispies Cereal (90) | 854446004029: Chocolate Granola (66.7) | 7861000205030: Home style granola (54.5) | 810589031667: Blueberry Flax Superfood Oatmeal (32.4) | 38000198410: Kellogg's All-Bran Original imp (29.3) | 7503016899741: Special Bran Flakes (27.5) | 8721398329079: CRUNCHY LOOPS CHOCO CRISP (26) | 860479001539: Maple Waffle Protein Cereal (25),likely_genuine_outlier_cluster,,
